"LOCATION","Country","INDICATOR","Indicator","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2017","2017","GRWH","Growth rate","0","Units",,,0.65,,
"SWE","Sweden","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2018","2018","GRWH","Growth rate","0","Units",,,0.91,,
"SWE","Sweden","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2019","2019","GRWH","Growth rate","0","Units",,,0.99,,
"SWE","Sweden","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2020","2020","GRWH","Growth rate","0","Units",,,-0.88,,
"SWE","Sweden","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2021","2021","GRWH","Growth rate","0","Units",,,3.4,,
"SWE","Sweden","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2022","2022","GRWH","Growth rate","0","Units",,,-1.1,,
"NLD","Netherlands","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2008","2008","GRWH","Growth rate","0","Units",,,0.5,,
"NLD","Netherlands","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2009","2009","GRWH","Growth rate","0","Units",,,-2.39,,
"NLD","Netherlands","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2010","2010","GRWH","Growth rate","0","Units",,,-0.41,,
"NLD","Netherlands","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2011","2011","GRWH","Growth rate","0","Units",,,-0.4,,
"NLD","Netherlands","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2012","2012","GRWH","Growth rate","0","Units",,,-1.5,,
"NLD","Netherlands","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2013","2013","GRWH","Growth rate","0","Units",,,-1.26,,
"NLD","Netherlands","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2014","2014","GRWH","Growth rate","0","Units",,,0.01,,
"NLD","Netherlands","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2015","2015","GRWH","Growth rate","0","Units",,,1.53,,
"NLD","Netherlands","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2016","2016","GRWH","Growth rate","0","Units",,,0.58,,
"NLD","Netherlands","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2017","2017","GRWH","Growth rate","0","Units",,,1.53,,
"NLD","Netherlands","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2018","2018","GRWH","Growth rate","0","Units",,,1.57,,
"NLD","Netherlands","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2019","2019","GRWH","Growth rate","0","Units",,,0.25,,
"NLD","Netherlands","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2020","2020","GRWH","Growth rate","0","Units",,,-6.89,,
"NLD","Netherlands","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2021","2021","GRWH","Growth rate","0","Units",,,3.84,,
"NLD","Netherlands","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2022","2022","GRWH","Growth rate","0","Units",,,5.44,,
"ESP","Spain","LAB_UR6","Labour underutilisation rate","A","Annual","2007","2007","PC","Percentage","0","Units",,,15.45,,
"ESP","Spain","LAB_UR6","Labour underutilisation rate","A","Annual","2008","2008","PC","Percentage","0","Units",,,18.81,,
"ESP","Spain","LAB_UR6","Labour underutilisation rate","A","Annual","2009","2009","PC","Percentage","0","Units",,,27.33,,
"ESP","Spain","LAB_UR6","Labour underutilisation rate","A","Annual","2010","2010","PC","Percentage","0","Units",,,29.98,,
"ESP","Spain","LAB_UR6","Labour underutilisation rate","A","Annual","2011","2011","PC","Percentage","0","Units",,,32.33,,
"ESP","Spain","LAB_UR6","Labour underutilisation rate","A","Annual","2012","2012","PC","Percentage","0","Units",,,36.86,,
"ESP","Spain","LAB_UR6","Labour underutilisation rate","A","Annual","2013","2013","PC","Percentage","0","Units",,,39.27,,
"ESP","Spain","LAB_UR6","Labour underutilisation rate","A","Annual","2014","2014","PC","Percentage","0","Units",,,37.41,,
"ESP","Spain","LAB_UR6","Labour underutilisation rate","A","Annual","2015","2015","PC","Percentage","0","Units",,,34.42,,
"ESP","Spain","LAB_UR6","Labour underutilisation rate","A","Annual","2016","2016","PC","Percentage","0","Units",,,31.48,,
"ESP","Spain","LAB_UR6","Labour underutilisation rate","A","Annual","2017","2017","PC","Percentage","0","Units",,,28.94,,
"ESP","Spain","LAB_UR6","Labour underutilisation rate","A","Annual","2018","2018","PC","Percentage","0","Units",,,26.01,,
"ESP","Spain","LAB_UR6","Labour underutilisation rate","A","Annual","2019","2019","PC","Percentage","0","Units",,,24.4,,
"ESP","Spain","LAB_UR6","Labour underutilisation rate","A","Annual","2020","2020","PC","Percentage","0","Units",,,33.14,,
"ESP","Spain","LAB_UR6","Labour underutilisation rate","A","Annual","2021","2021","PC","Percentage","0","Units",,,27.51,,
"ESP","Spain","LAB_UR6","Labour underutilisation rate","A","Annual","2022","2022","PC","Percentage","0","Units",,,23.55,,
"CHL","Chile","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2007","2007","PC","Percentage","0","Units",,,215.23,,
"CHL","Chile","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2008","2008","PC","Percentage","0","Units",,,173.67,,
"CHL","Chile","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2009","2009","PC","Percentage","0","Units",,,194.93,,
"CHL","Chile","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2010","2010","PC","Percentage","0","Units",,,197.48,,
"CHL","Chile","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2011","2011","PC","Percentage","0","Units",,,180.87,,
"CHL","Chile","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2012","2012","PC","Percentage","0","Units",,,176.84,,
"CHL","Chile","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2013","2013","PC","Percentage","0","Units",,,182.45,,
"CHL","Chile","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2014","2014","PC","Percentage","0","Units",,,200.96,,
"CHL","Chile","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2015","2015","PC","Percentage","0","Units",,,204.96,,
"CHL","Chile","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2016","2016","PC","Percentage","0","Units",,,201.04,,
"CHL","Chile","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2017","2017","PC","Percentage","0","Units",,,208.24,,
"CHL","Chile","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2018","2018","PC","Percentage","0","Units",,,207.37,,
"CHL","Chile","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2019","2019","PC","Percentage","0","Units",,,223.99,,
"CHL","Chile","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2020","2020","PC","Percentage","0","Units",,,202.82,,
"CHL","Chile","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2021","2021","PC","Percentage","0","Units",,,185.67,,
"CHL","Chile","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2022","2022","PC","Percentage","0","Units",,,198.44,,
"FRA","France","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2008","2008","GRWH","Growth rate","0","Units",,,-0.3,,
"FRA","France","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2009","2009","GRWH","Growth rate","0","Units",,,-3.37,,
"FRA","France","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2010","2010","GRWH","Growth rate","0","Units",,,1.45,,
"FRA","France","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2011","2011","GRWH","Growth rate","0","Units",,,1.69,,
"FRA","France","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2012","2012","GRWH","Growth rate","0","Units",,,-0.18,,
"FRA","France","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2013","2013","GRWH","Growth rate","0","Units",,,0.06,,
"FRA","France","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2014","2014","GRWH","Growth rate","0","Units",,,0.47,,
"FRA","France","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2015","2015","GRWH","Growth rate","0","Units",,,0.7,,
"FRA","France","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2016","2016","GRWH","Growth rate","0","Units",,,0.72,,
"FRA","France","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2017","2017","GRWH","Growth rate","0","Units",,,1.86,,
"FRA","France","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2018","2018","GRWH","Growth rate","0","Units",,,1.36,,
"FRA","France","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2019","2019","GRWH","Growth rate","0","Units",,,1.38,,
"FRA","France","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2020","2020","GRWH","Growth rate","0","Units",,,-7.88,,
"FRA","France","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2021","2021","GRWH","Growth rate","0","Units",,,6.07,,
"FRA","France","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2022","2022","GRWH","Growth rate","0","Units",,,2.11,,
"FIN","Finland","COCONF","Consumer confidence","A","Annual","2007","2007","IDX","Index","0","Units",,,100.67,,
"FIN","Finland","COCONF","Consumer confidence","A","Annual","2008","2008","IDX","Index","0","Units",,,97.73,,
"FIN","Finland","COCONF","Consumer confidence","A","Annual","2009","2009","IDX","Index","0","Units",,,99.36,,
"FIN","Finland","COCONF","Consumer confidence","A","Annual","2010","2010","IDX","Index","0","Units",,,101.77,,
"FIN","Finland","COCONF","Consumer confidence","A","Annual","2011","2011","IDX","Index","0","Units",,,98.92,,
"FIN","Finland","COCONF","Consumer confidence","A","Annual","2012","2012","IDX","Index","0","Units",,,98.26,,
"FIN","Finland","COCONF","Consumer confidence","A","Annual","2013","2013","IDX","Index","0","Units",,,98.89,,
"FIN","Finland","COCONF","Consumer confidence","A","Annual","2014","2014","IDX","Index","0","Units",,,98.47,,
"FIN","Finland","COCONF","Consumer confidence","A","Annual","2015","2015","IDX","Index","0","Units",,,98.96,,
"FIN","Finland","COCONF","Consumer confidence","A","Annual","2016","2016","IDX","Index","0","Units",,,100.06,,
"FIN","Finland","COCONF","Consumer confidence","A","Annual","2017","2017","IDX","Index","0","Units",,,102.08,,
"FIN","Finland","COCONF","Consumer confidence","A","Annual","2018","2018","IDX","Index","0","Units",,,101.66,,
"FIN","Finland","COCONF","Consumer confidence","A","Annual","2019","2019","IDX","Index","0","Units",,,99.47,,
"FIN","Finland","COCONF","Consumer confidence","A","Annual","2020","2020","IDX","Index","0","Units",,,98.61,,
"FIN","Finland","COCONF","Consumer confidence","A","Annual","2021","2021","IDX","Index","0","Units",,,101.56,,
"FIN","Finland","COCONF","Consumer confidence","A","Annual","2022","2022","IDX","Index","0","Units",,,96.06,,
"ISL","Iceland","UNEMPRATE","Unemployment rate","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.47,,
"ISL","Iceland","UNEMPRATE","Unemployment rate","A","Annual","2008","2008","PC","Percentage","0","Units",,,3.33,,
"ISL","Iceland","UNEMPRATE","Unemployment rate","A","Annual","2009","2009","PC","Percentage","0","Units",,,8.02,,
"ISL","Iceland","UNEMPRATE","Unemployment rate","A","Annual","2010","2010","PC","Percentage","0","Units",,,8.3,,
"ISL","Iceland","UNEMPRATE","Unemployment rate","A","Annual","2011","2011","PC","Percentage","0","Units",,,7.68,,
"ISL","Iceland","UNEMPRATE","Unemployment rate","A","Annual","2012","2012","PC","Percentage","0","Units",,,6.63,,
"ISL","Iceland","UNEMPRATE","Unemployment rate","A","Annual","2013","2013","PC","Percentage","0","Units",,,5.84,,
"ISL","Iceland","UNEMPRATE","Unemployment rate","A","Annual","2014","2014","PC","Percentage","0","Units",,,5.41,,
"ISL","Iceland","UNEMPRATE","Unemployment rate","A","Annual","2015","2015","PC","Percentage","0","Units",,,4.51,,
"ISL","Iceland","UNEMPRATE","Unemployment rate","A","Annual","2016","2016","PC","Percentage","0","Units",,,3.34,,
"ISL","Iceland","UNEMPRATE","Unemployment rate","A","Annual","2017","2017","PC","Percentage","0","Units",,,3.28,,
"ISL","Iceland","UNEMPRATE","Unemployment rate","A","Annual","2018","2018","PC","Percentage","0","Units",,,3.1,,
"ISL","Iceland","UNEMPRATE","Unemployment rate","A","Annual","2019","2019","PC","Percentage","0","Units",,,3.93,,
"ISL","Iceland","UNEMPRATE","Unemployment rate","A","Annual","2020","2020","PC","Percentage","0","Units",,,6.43,,
"ISL","Iceland","UNEMPRATE","Unemployment rate","A","Annual","2021","2021","PC","Percentage","0","Units",,,6.01,,
"ISL","Iceland","UNEMPRATE","Unemployment rate","A","Annual","2022","2022","PC","Percentage","0","Units",,,3.75,,
"POL","Poland","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2008","2008","GRWH","Growth rate","0","Units",,,4.19,,
"POL","Poland","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2009","2009","GRWH","Growth rate","0","Units",,,2.71,,
"POL","Poland","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2010","2010","GRWH","Growth rate","0","Units",,,2,,
"POL","Poland","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2011","2011","GRWH","Growth rate","0","Units",,,5.01,,
"POL","Poland","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2012","2012","GRWH","Growth rate","0","Units",,,1.52,,
"POL","Poland","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2013","2013","GRWH","Growth rate","0","Units",,,0.93,,
"POL","Poland","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2014","2014","GRWH","Growth rate","0","Units",,,3.9,,
