"LOCATION","Country","INDICATOR","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ESP","Spain","B7NS14_S15P41DEF","Real household net adjusted disposable income, deflated by actual individual consumption, millions of national currency","2012","2012",,,"0","Units",,,755825.288030436,,
"ESP","Spain","B7NS14_S15P41DEF","Real household net adjusted disposable income, deflated by actual individual consumption, millions of national currency","2013","2013",,,"0","Units",,,746143.139580231,,
"ESP","Spain","B7NS14_S15P41DEF","Real household net adjusted disposable income, deflated by actual individual consumption, millions of national currency","2014","2014",,,"0","Units",,,744441.462150978,,
"ESP","Spain","B7NS14_S15P41DEF","Real household net adjusted disposable income, deflated by actual individual consumption, millions of national currency","2015","2015",,,"0","Units",,,773579,,
"ESP","Spain","B7NS14_S15P41DEF","Real household net adjusted disposable income, deflated by actual individual consumption, millions of national currency","2016","2016",,,"0","Units",,,792657.778577599,,
"ESP","Spain","B7NS14_S15P41DEF","Real household net adjusted disposable income, deflated by actual individual consumption, millions of national currency","2017","2017",,,"0","Units",,,805619.901902534,,
"ESP","Spain","B7NS14_S15P41DEF","Real household net adjusted disposable income, deflated by actual individual consumption, millions of national currency","2018","2018",,,"0","Units",,,817943.615555769,,
"ESP","Spain","B7NS14_S15P41DEF","Real household net adjusted disposable income, deflated by actual individual consumption, millions of national currency","2019","2019",,,"0","Units",,,848507.731272861,,
"ESP","Spain","B7NS14_S15P41DEF","Real household net adjusted disposable income, deflated by actual individual consumption, millions of national currency","2020","2020",,,"0","Units",,,837812.746751949,,
"ESP","Spain","B7NS14_S15P41DEF","Real household net adjusted disposable income, deflated by actual individual consumption, millions of national currency","2021","2021",,,"0","Units",,,858512.384163806,,
"ESP","Spain","B7NS14_S15P41DEF","Real household net adjusted disposable income, deflated by actual individual consumption, millions of national currency","2022","2022",,,"0","Units",,,838896.452205073,,
"CAN","Canada","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2000","2000",,,"0","Units",,,745501.93425705,,
"CAN","Canada","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2001","2001",,,"0","Units",,,773274.02669656,,
"CAN","Canada","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2002","2002",,,"0","Units",,,791368.339996011,,
"CAN","Canada","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2003","2003",,,"0","Units",,,802782.137410137,,
"CAN","Canada","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2004","2004",,,"0","Units",,,830612.540145671,,
"CAN","Canada","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2005","2005",,,"0","Units",,,848511.9454222,,
"CAN","Canada","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2006","2006",,,"0","Units",,,898843.498966423,,
"CAN","Canada","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2007","2007",,,"0","Units",,,932899.029831905,,
"CAN","Canada","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2008","2008",,,"0","Units",,,972278.359823314,,
"CAN","Canada","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2009","2009",,,"0","Units",,,994547.291017146,,
"CAN","Canada","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2010","2010",,,"0","Units",,,1029621.45846086,,
"CAN","Canada","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2011","2011",,,"0","Units",,,1044197.83501701,,
"CAN","Canada","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2012","2012",,,"0","Units",,,1071613.46139295,,
"CAN","Canada","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2013","2013",,,"0","Units",,,1104734.26865951,,
"CAN","Canada","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2014","2014",,,"0","Units",,,1118938.37548283,,
"CAN","Canada","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2015","2015",,,"0","Units",,,1156265,,
"CAN","Canada","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2016","2016",,,"0","Units",,,1151444.33522615,,
"CAN","Canada","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2017","2017",,,"0","Units",,,1198146.38287097,,
"CAN","Canada","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2018","2018",,,"0","Units",,,1216821.60353605,,
"CAN","Canada","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2019","2019",,,"0","Units",,,1250705.0675295,,
"CAN","Canada","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2020","2020",,,"0","Units",,,1346373.30024769,,
"CAN","Canada","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2021","2021",,,"0","Units",,,1360200.80600934,,
"CAN","Canada","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2022","2022",,,"0","Units",,,1354016.1904201,,
"BRA","Brazil","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2000","2000",,,"0","Units",,,2660014.58396195,,
"BRA","Brazil","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2001","2001",,,"0","Units",,,2668039.29805522,,
"BRA","Brazil","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2002","2002",,,"0","Units",,,2723027.85552863,,
"BRA","Brazil","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2003","2003",,,"0","Units",,,2675669.08570127,,
"BRA","Brazil","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2004","2004",,,"0","Units",,,2774066.8792682,,
"BRA","Brazil","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2005","2005",,,"0","Units",,,2867113.5934328,,
"BRA","Brazil","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2006","2006",,,"0","Units",,,3000324.21647974,,
"BRA","Brazil","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2007","2007",,,"0","Units",,,3195390.3906574,,
"BRA","Brazil","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2008","2008",,,"0","Units",,,3377729.0317457,,
"BRA","Brazil","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2009","2009",,,"0","Units",,,3550191.29960669,,
"BRA","Brazil","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2010","2010",,,"0","Units",,,3769104.11604979,,
"BRA","Brazil","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2011","2011",,,"0","Units",,,3971566.3190044,,
"BRA","Brazil","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2012","2012",,,"0","Units",,,4099431.73146332,,
"BRA","Brazil","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2013","2013",,,"0","Units",,,4275831.71518539,,
